customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2048.0,Sorcha,Genthner,Female,22.0,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13.0
2049.0,Jud,Purchon,Male,21.0,1962-02-12,Assistant Professor,Manufacturing,High Net Worth,N,No,5.0
2051.0,Teresita,Drinnan,Female,8.0,1959-06-15,Geological Engineer,Manufacturing,Affluent Customer,N,No,20.0
2055.0,Harmon,Bakster,Male,46.0,1980-09-14,Administrative Assistant III,Retail,High Net Worth,N,No,7.0
2056.0,Cristin,Smoughton,Female,65.0,1986-03-04,Biostatistician IV,Property,High Net Worth,N,No,22.0
2057.0,Elianora,Sally,Female,99.0,1959-10-04,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15.0
2058.0,Ronna,Wickersham,Female,99.0,1978-02-04,Database Administrator I,Argiculture,High Net Worth,N,No,7.0
2060.0,Constancia,Akram,Female,17.0,1959-01-23,Statistician II,Financial Services,Mass Customer,N,No,17.0
2061.0,Loralyn,,Female,71.0,1983-01-24,Technical Writer,Manufacturing,High Net Worth,N,No,4.0
2062.0,Guillermo,Kolakovic,Male,67.0,1976-08-19,Junior Executive,Retail,Mass Customer,N,No,18.0
2063.0,Benny,Crudge,Male,55.0,1963-06-17,Clinical Specialist,Health,Affluent Customer,N,No,16.0
2064.0,Reynard,Jaffrey,Male,99.0,1969-05-19,VP Marketing,Health,Mass Customer,N,Yes,18.0
2065.0,Silvio,Henrichs,Male,66.0,1978-03-13,Technical Writer,Retail,Mass Customer,N,Yes,12.0
2066.0,Skipp,McLarens,Male,91.0,1969-12-21,Food Chemist,Health,High Net Worth,N,Yes,12.0
2067.0,Slade,Mulvin,Male,81.0,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0
2072.0,Margie,Tillyer,Female,30.0,1960-04-20,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0
2075.0,Devondra,Jovis,Female,95.0,1973-04-23,Environmental Tech,Manufacturing,Mass Customer,N,No,8.0
2076.0,Beatriz,Tweddle,Female,73.0,1969-06-03,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5.0
2077.0,Tobe,Lindroos,Female,67.0,1992-02-26,Cost Accountant,Financial Services,Mass Customer,N,Yes,7.0
2078.0,Joice,Govett,Female,15.0,1989-08-30,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3.0
2081.0,Gelya,Coaker,Female,69.0,1972-06-21,Senior Editor,Financial Services,Mass Customer,N,No,13.0
2082.0,Sybyl,Beekman,Female,38.0,1979-12-07,Legal Assistant,Health,Affluent Customer,N,Yes,19.0
2085.0,Carolynn,Samsin,Female,83.0,1956-05-03,Pharmacist,Health,Mass Customer,N,No,11.0
2086.0,Gayle,Cockerell,Male,68.0,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0
2087.0,Yehudi,Sandon,Male,76.0,1969-06-08,Administrative Officer,IT,Mass Customer,N,Yes,15.0
2088.0,Ernie,Wankel,Male,2.0,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0
2089.0,Erie,Ballston,Male,93.0,1958-01-07,Safety Technician I,Financial Services,High Net Worth,N,No,15.0
2090.0,Stanton,Schimoni,Male,63.0,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0
2091.0,Dominga,Crosfield,Female,27.0,1980-06-22,Office Assistant II,Argiculture,Mass Customer,N,No,9.0
2092.0,Stavros,Hazelby,Male,14.0,1977-12-22,Safety Technician IV,Manufacturing,High Net Worth,N,No,18.0
2093.0,Salem,Doiley,Male,94.0,1999-09-10,Programmer II,Financial Services,High Net Worth,N,No,2.0
2095.0,Anette,Guerreiro,Female,69.0,1989-11-13,Account Executive,Manufacturing,Affluent Customer,N,No,8.0
2096.0,Torrie,Smartman,Female,74.0,1969-05-21,Programmer III,Telecommunications,High Net Worth,N,Yes,12.0
2097.0,Web,Decaze,Male,38.0,1988-04-08,Recruiter,Telecommunications,Mass Customer,N,No,21.0
2098.0,Ame,Tossell,Female,82.0,1969-12-13,Dental Hygienist,Health,High Net Worth,N,No,16.0
2099.0,Mikel,McKechnie,Male,40.0,1959-10-03,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0
2100.0,Der,Blatcher,Male,34.0,1978-05-30,Marketing Assistant,IT,Mass Customer,N,No,14.0
2103.0,Jayme,Hendin,Male,94.0,1975-09-22,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,18.0
2104.0,Livy,Roote,Female,31.0,1979-01-29,Structural Analysis Engineer,Financial Services,Mass Customer,N,No,11.0
2105.0,Terrance,Goligher,Male,29.0,1971-11-11,Food Chemist,Health,High Net Worth,N,Yes,6.0
2106.0,Antons,Ley,Male,91.0,1970-03-19,Project Manager,Financial Services,High Net Worth,N,Yes,13.0
2107.0,Dre,Ferrillo,Female,2.0,1992-07-10,Biostatistician IV,IT,Affluent Customer,N,Yes,4.0
2108.0,Michel,O'Halligan,Female,41.0,1985-11-24,Software Test Engineer IV,Property,Mass Customer,N,Yes,18.0
2109.0,Grazia,Vinson,Female,14.0,1965-04-13,Account Representative II,Health,High Net Worth,N,Yes,18.0
2110.0,Gard,Marris,Male,29.0,1973-07-31,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,14.0
2111.0,Ellis,Vokes,Male,98.0,1973-12-28,Speech Pathologist,Property,Affluent Customer,N,Yes,12.0
2112.0,Aubrie,Glaum,Female,64.0,1993-05-17,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6.0
2113.0,Nita,Bushell,Female,91.0,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,17.0
2114.0,Erick,Caveill,Male,78.0,1954-11-29,Safety Technician III,Argiculture,High Net Worth,N,No,19.0
2115.0,Shannon,Pflieger,Male,17.0,1975-08-31,Food Chemist,Health,Mass Customer,N,Yes,17.0
2116.0,Wyndham,Ecob,Male,81.0,1979-01-20,Research Associate,Financial Services,Affluent Customer,N,Yes,9.0
2117.0,Llywellyn,Christall,Male,76.0,1995-06-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,3.0
2119.0,Dorise,Bellon,Female,51.0,1985-03-01,Senior Cost Accountant,Financial Services,Mass Customer,N,No,17.0
2120.0,Clare,Attoe,Male,80.0,1997-01-03,Web Designer III,Manufacturing,Mass Customer,N,No,1.0
2121.0,Clarita,Jaqueminet,Female,35.0,1989-02-15,Nurse,Financial Services,Mass Customer,N,Yes,22.0
2122.0,Osborne,Nawton,Male,85.0,1973-01-27,Registered Nurse,Health,High Net Worth,N,Yes,11.0
2123.0,Shirley,Negal,Female,36.0,1993-03-19,Software Engineer II,Manufacturing,Affluent Customer,N,No,2.0
2125.0,Laurene,Linstead,Female,9.0,1975-01-27,VP Quality Control,Financial Services,High Net Worth,N,No,18.0
2126.0,Hugibert,Getcliff,Male,65.0,1958-03-29,Product Engineer,Health,Mass Customer,N,Yes,17.0
2127.0,Wanids,Baudet,Female,66.0,1974-02-15,Web Designer I,Manufacturing,Mass Customer,N,No,7.0
2128.0,Gregorius,Cockram,Male,31.0,1976-09-25,Data Coordiator,Property,Affluent Customer,N,Yes,16.0
2129.0,Barron,Waszkiewicz,Male,26.0,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0
2130.0,Evangelina,Coxhell,Female,95.0,1990-01-01,Structural Engineer,Property,High Net Worth,N,Yes,16.0
2132.0,Davina,Dougary,Female,16.0,1985-02-02,Human Resources Manager,Financial Services,High Net Worth,N,Yes,22.0
2133.0,Clarissa,Blaisdale,Female,44.0,1998-01-20,General Manager,Financial Services,High Net Worth,N,No,3.0
2134.0,Crosby,Ruoff,Male,16.0,2000-02-21,Nurse,Manufacturing,Affluent Customer,N,No,2.0
2136.0,Heather,Golsworthy,Female,21.0,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,5.0
2137.0,Renie,,Female,46.0,1971-06-22,Chemical Engineer,Manufacturing,Affluent Customer,N,No,5.0
2138.0,Jonell,Gon,Female,23.0,1978-11-28,Graphic Designer,Manufacturing,High Net Worth,N,No,15.0
2139.0,Carolina,Brands,Female,87.0,1982-02-06,Accountant II,IT,Affluent Customer,N,Yes,7.0
2140.0,Hilario,Ramsdell,Male,59.0,1976-09-30,Help Desk Operator,Telecommunications,High Net Worth,N,No,21.0
2141.0,Georgie,Bruggen,Female,50.0,1964-08-21,Programmer I,Financial Services,High Net Worth,N,Yes,4.0
2144.0,Maureene,Kingstne,Female,12.0,1978-04-11,Office Assistant IV,Property,Mass Customer,N,Yes,9.0
2145.0,Adrea,Quittonden,Female,44.0,1959-11-11,Librarian,Entertainment,Affluent Customer,N,Yes,19.0
2148.0,Annis,Freeth,Female,78.0,1989-03-20,Engineer I,Manufacturing,Mass Customer,N,Yes,15.0
2152.0,Junina,Labone,Female,40.0,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,N,Yes,19.0
2153.0,Jimmy,,Male,22.0,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0
2154.0,Bird,Bolf,Female,86.0,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0
2156.0,Darill,Mowday,Male,96.0,1977-04-08,Desktop Support Technician,Retail,Mass Customer,N,Yes,18.0
2157.0,Alidia,Petyankin,Female,52.0,1978-01-30,Community Outreach Specialist,Property,Mass Customer,N,No,19.0
2158.0,Caesar,Begbie,Male,11.0,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,N,No,6.0
2160.0,Kettie,Cantopher,Female,64.0,1971-06-26,Recruiter,Health,Mass Customer,N,Yes,15.0
2162.0,Andrew,Blunt,Male,49.0,1974-05-09,Paralegal,Financial Services,High Net Worth,N,Yes,10.0
2164.0,Toinette,Clementson,Female,12.0,1973-08-16,Financial Analyst,Financial Services,Mass Customer,N,Yes,18.0
2166.0,Mareah,Woodnutt,Female,78.0,1984-11-09,Nurse,Property,Mass Customer,N,No,16.0
2167.0,Laina,Semorad,Female,31.0,1997-07-11,Librarian,Entertainment,Mass Customer,N,No,1.0
2168.0,Levon,Woollard,Male,83.0,1974-11-16,VP Accounting,Financial Services,Mass Customer,N,Yes,17.0
2169.0,Jarrad,Atwell,Male,80.0,1979-02-28,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18.0
2170.0,Dewitt,Laight,Male,27.0,1963-04-27,Geological Engineer,Manufacturing,Affluent Customer,N,No,6.0
2171.0,Laryssa,Maes,Female,21.0,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0
2172.0,Emmery,Angrock,Male,6.0,1979-01-05,Information Systems Manager,Health,Affluent Customer,N,Yes,13.0
2173.0,Gracia,McAteer,Female,27.0,1976-09-21,Help Desk Technician,IT,Mass Customer,N,Yes,22.0
2174.0,Rock,Vickerstaff,Male,32.0,1962-09-21,Account Executive,Argiculture,High Net Worth,N,No,11.0
2175.0,Elvyn,Bullas,Male,23.0,1985-11-01,Web Developer III,Health,Mass Customer,N,No,13.0
2176.0,Josie,Gallemore,Female,79.0,1962-11-09,Accountant II,Property,High Net Worth,N,Yes,12.0
2177.0,Waverly,Creebo,Male,35.0,1977-10-08,Social Worker,Health,Mass Customer,N,No,9.0
2178.0,Veriee,Colthard,Female,20.0,1954-03-18,Mechanical Systems Engineer,Retail,Mass Customer,N,No,12.0
2179.0,Benson,cornhill,Male,15.0,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,N,No,17.0
2181.0,Tobe,Roxby,Male,99.0,1974-07-17,Account Executive,IT,Mass Customer,N,Yes,8.0
2182.0,Symon,Minchin,Male,47.0,1967-04-23,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16.0
2183.0,Jillie,Fyndon,Female,61.0,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7.0
2184.0,Lamar,Gladman,Male,49.0,1971-12-05,Statistician III,Health,Mass Customer,N,No,11.0
2185.0,Gayle,Gridley,Female,40.0,1963-10-15,Human Resources Assistant II,Property,Mass Customer,N,No,19.0
2186.0,Carolina,Sexty,Female,61.0,1963-03-18,Clinical Specialist,Health,High Net Worth,N,No,5.0
2187.0,Brunhilde,Kendall,Female,52.0,1997-12-27,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2.0
2189.0,Thedric,,Male,43.0,1998-02-25,Safety Technician II,Financial Services,High Net Worth,N,No,4.0
2194.0,Johnette,O'Fergus,Female,79.0,1958-09-10,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0
2195.0,Nevsa,Taill,Female,94.0,1987-05-02,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13.0
2196.0,Skylar,Brise,Male,66.0,1976-06-08,Media Manager I,Retail,High Net Worth,N,Yes,7.0
2197.0,Filip,Willows,Male,32.0,1993-09-16,Programmer Analyst I,Financial Services,Mass Customer,N,No,7.0
2198.0,Marijn,Arnoll,Male,1.0,1998-01-10,Editor,Property,Affluent Customer,N,Yes,1.0
2199.0,Leigha,Ranger,Female,89.0,1983-02-09,Account Coordinator,Property,High Net Worth,N,Yes,13.0
2201.0,Trisha,Basset,Female,56.0,1998-12-12,Design Engineer,Financial Services,Affluent Customer,N,Yes,1.0
2202.0,Diannne,Neissen,Female,46.0,1977-08-19,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8.0
2203.0,Ganny,Alessandrelli,Male,13.0,1998-12-23,Sales Associate,Health,High Net Worth,N,Yes,2.0
2204.0,Kacie,Barthram,Female,16.0,1967-09-07,Librarian,Entertainment,High Net Worth,N,No,7.0
2206.0,Osmond,McCamish,Male,60.0,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,N,No,14.0
2207.0,Junia,Gall,Female,93.0,1979-01-26,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16.0
2209.0,Rriocard,Gavan,Male,4.0,1993-08-04,Registered Nurse,Health,Affluent Customer,N,Yes,3.0
2210.0,Kirby,Cameron,Male,16.0,1985-11-24,Registered Nurse,Health,High Net Worth,N,No,5.0
2212.0,Adrianne,Raoux,Female,22.0,1974-05-13,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20.0
2215.0,Viola,Wadhams,Female,50.0,1971-02-20,Structural Engineer,Financial Services,Mass Customer,N,Yes,18.0
2216.0,Clarinda,Woffinden,Female,29.0,1962-01-02,Systems Administrator II,Property,High Net Worth,N,Yes,10.0
2217.0,Kristofor,Juris,Male,98.0,1981-10-17,Paralegal,Financial Services,Mass Customer,N,No,16.0
2218.0,Madelena,Blincoe,Female,94.0,1992-05-27,Senior Sales Associate,Health,Affluent Customer,N,No,4.0
2220.0,Curr,Jancey,Male,35.0,1959-05-13,Legal Assistant,Financial Services,Mass Customer,N,Yes,13.0
2221.0,Tye,Scottini,Male,80.0,1995-11-07,General Manager,Argiculture,Affluent Customer,N,No,7.0
2222.0,Caroline,Grabban,Female,20.0,1974-08-26,Professor,Financial Services,Mass Customer,N,No,14.0
2223.0,Sarita,Georgiev,Female,38.0,1981-01-29,Professor,Health,Mass Customer,N,No,12.0
2224.0,Sydel,Seccombe,Female,3.0,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4.0
2225.0,Christina,Easum,Female,45.0,1988-04-02,Occupational Therapist,Health,Affluent Customer,N,No,19.0
2226.0,Hedvig,Flatt,Female,10.0,1955-07-22,Biostatistician II,Entertainment,Mass Customer,N,No,11.0
2227.0,Duff,Kemble,Male,45.0,1976-07-16,Systems Administrator I,Property,Affluent Customer,N,Yes,9.0
2228.0,Rosita,Soppeth,Female,12.0,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,No,9.0
2229.0,Linette,Gotmann,Female,76.0,1959-04-10,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7.0
2234.0,Dylan,Hanvey,Male,48.0,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,N,No,18.0
2235.0,Maxine,Cauldwell,Female,75.0,1979-10-02,Social Worker,Health,Affluent Customer,N,No,16.0
2236.0,Arin,Crickmoor,Male,49.49738219895288,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13.0
2238.0,Nata,Plinck,Female,96.0,1978-09-14,Director of Sales,Retail,Mass Customer,N,Yes,14.0
2239.0,Jocelyne,Pasquale,Female,49.49738219895288,1960-01-11,Associate Professor,Property,High Net Worth,N,Yes,8.0
2240.0,Niall,Hallifax,Male,4.0,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16.0
2241.0,Augy,Jerrems,Male,45.0,1975-02-23,Paralegal,Financial Services,High Net Worth,N,No,10.0
2244.0,Sidney,Cargon,Male,97.0,1972-05-10,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5.0
2245.0,Elsinore,Banbrook,Female,11.0,1980-04-21,Marketing Manager,Argiculture,Mass Customer,N,No,3.0
2247.0,Gweneth,Wilkins,Female,17.0,1995-01-20,Teacher,Retail,High Net Worth,N,Yes,1.0
2248.0,Helsa,Grandisson,Female,33.0,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,N,No,1.0
2253.0,Gracie,Kubacki,Female,28.0,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13.0
2254.0,Ann,Beek,Female,36.0,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,No,18.0
2255.0,Iorgo,Krol,Male,92.0,1992-07-11,Dental Hygienist,Health,Affluent Customer,N,Yes,5.0
2256.0,Mara,Rosterne,Female,28.0,1978-02-26,Marketing Manager,Retail,Mass Customer,N,No,15.0
2257.0,Siward,Corradino,Male,27.0,1977-10-13,Librarian,Entertainment,Mass Customer,N,No,15.0
2258.0,Cathy,Powter,Female,63.0,1974-03-21,Account Executive,Retail,High Net Worth,N,No,7.0
2260.0,Jarad,Barthropp,Male,38.0,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11.0
2261.0,Gerome,Monshall,Male,81.0,1980-09-21,Account Representative II,Health,Mass Customer,N,Yes,13.0
2262.0,Nyssa,Banister,Female,90.0,1984-04-21,Pharmacist,Health,Mass Customer,N,Yes,2.0
2263.0,Lois,Sorel,Female,79.0,1987-02-06,Professor,Argiculture,Mass Customer,N,Yes,21.0
2264.0,Tony,Shirley,Female,18.0,1972-07-17,Occupational Therapist,Health,Affluent Customer,N,No,9.0
2268.0,Wilhelmina,Gothup,Female,66.0,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19.0
2270.0,Augustus,Edleston,Male,50.0,1966-09-28,Information Systems Manager,Retail,Affluent Customer,N,No,9.0
2272.0,Grete,Hindenburg,Female,82.0,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,N,No,1.0
2274.0,Nada,Reinert,Female,15.0,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13.0
2275.0,Ursulina,Carter,Female,77.0,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8.0
2277.0,Gillie,Ruben,Female,44.0,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0
2278.0,Gerri,Heliet,Male,11.0,1977-09-25,Product Engineer,Health,Affluent Customer,N,Yes,8.0
2279.0,Garrett,Szymon,Male,42.0,1979-03-19,Human Resources Assistant II,Health,Mass Customer,N,No,3.0
2282.0,Dominic,Gregoletti,Male,81.0,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7.0
2284.0,Ola,Lenoir,Female,83.0,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14.0
2285.0,Maritsa,Bellison,Female,71.0,1973-10-27,Quality Control Specialist,Health,High Net Worth,N,No,5.0
2286.0,Katuscha,Sapsed,Female,20.0,1995-06-02,Staff Scientist,Manufacturing,High Net Worth,N,No,5.0
2287.0,Gisela,Partener,Female,53.0,1974-04-22,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20.0
2288.0,Cirillo,Hook,Male,63.0,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,N,No,8.0
2289.0,Kissie,Steanson,Female,97.0,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,13.0
2290.0,Myca,Standley,Male,18.0,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,5.0
2291.0,Guido,Meynell,Male,67.0,1971-04-13,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4.0
2292.0,Christie,MacClure,Female,17.0,1998-06-02,Research Nurse,Health,Mass Customer,N,Yes,2.0
2293.0,Engracia,Newcom,Female,70.0,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0
2294.0,Skipton,Cordie,Male,25.0,1987-06-16,Associate Professor,Manufacturing,Mass Customer,N,No,21.0
2296.0,Nathalia,Sanger,Female,16.0,2002-01-01,Geologist IV,Retail,Affluent Customer,N,No,1.0
2297.0,Pauletta,Taffee,Female,16.0,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19.0
2298.0,Brigham,Vyse,Male,64.0,1997-10-28,Environmental Tech,Property,Mass Customer,N,Yes,5.0
2299.0,Mahmoud,Dagworthy,Male,11.0,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7.0
2301.0,Ken,Vashchenko,Male,66.0,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19.0
2302.0,Loraine,Beamish,Female,43.0,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4.0
2303.0,Alair,Combe,Male,22.0,1993-04-13,Database Administrator IV,Retail,Mass Customer,N,Yes,4.0
2305.0,Aeriell,Greeding,Female,91.0,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13.0
2306.0,Hilary,Tregunna,Female,98.0,1960-04-19,Paralegal,Financial Services,High Net Worth,N,Yes,9.0
2307.0,Corina,Shadwick,Female,57.0,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13.0
2308.0,Nancey,Hastie,Female,52.0,1963-03-19,Paralegal,Financial Services,Mass Customer,N,Yes,17.0
2309.0,Herc,McIlhone,Male,40.0,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14.0
2311.0,Addi,,Female,49.0,1989-02-15,Design Engineer,Health,Mass Customer,N,No,16.0
2312.0,Ronnica,Grebner,Female,72.0,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,N,No,18.0
2313.0,Christa,Pauley,Female,54.0,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,N,No,12.0
2314.0,Ravid,Lapenna,Male,59.0,1993-12-22,Registered Nurse,Health,High Net Worth,N,Yes,7.0
2315.0,Pernell,MacCheyne,Male,25.0,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8.0
2316.0,Vernen,Bourgaize,Male,79.0,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11.0
2317.0,Alwin,Cuberley,Male,97.0,1976-12-07,Tax Accountant,Health,Mass Customer,N,Yes,16.0
2318.0,Willa,Malyan,Female,30.0,1988-03-01,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6.0
2319.0,David,Darrigrand,Male,63.0,1985-05-03,Librarian,Entertainment,High Net Worth,N,No,18.0
2320.0,Kaylyn,Throssell,Female,14.0,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,N,No,16.0
2321.0,Libbi,Freeberne,Female,27.0,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20.0
2322.0,Hazlett,Rosenschein,Male,72.0,1992-05-24,Biostatistician III,Health,Mass Customer,N,Yes,2.0
2323.0,Adair,Piser,Male,2.0,1988-04-30,Desktop Support Technician,Property,High Net Worth,N,No,13.0
2324.0,Jerrold,Robben,Male,44.0,1966-08-05,Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0
2325.0,Emmett,Whatsize,Male,50.0,1964-01-06,Database Administrator IV,Retail,High Net Worth,N,Yes,12.0
2326.0,Trev,Boothebie,Male,64.0,1966-06-22,Programmer Analyst I,Retail,High Net Worth,N,No,14.0
2328.0,Gayler,Shackle,Male,63.0,1986-06-03,Dental Hygienist,Health,Mass Customer,N,Yes,8.0
2329.0,Donny,Stiven,Female,7.0,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,N,No,20.0
2330.0,Claresta,Bonnor,Female,5.0,1990-01-17,Account Coordinator,Property,Mass Customer,N,No,9.0
2331.0,Marybelle,Antal,Female,48.0,1963-04-11,Database Administrator III,Financial Services,Mass Customer,N,Yes,10.0
2332.0,Jeff,Goodere,Male,99.0,1977-04-20,Developer III,Property,High Net Worth,N,Yes,10.0
2333.0,Ives,Adolfson,Male,82.0,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10.0
2334.0,Zebulen,Hefford,Male,30.0,1996-03-16,Food Chemist,Health,Affluent Customer,N,No,5.0
